8.018587360594793	-2.548042704626333
8.167286245353159	-2.672597864768683
8.37174721189591	-2.832740213523131
8.44609665427509	-2.9572953736654792
8.706319702602228	-3.1708185053380777
8.855018587360593	-3.4021352313167252
9.078066914498141	-3.722419928825623
9.2453531598513	-4.042704626334519
9.338289962825275	-4.220640569395016
9.431226765799254	-4.398576512455515
9.524163568773234	-4.5943060498220625
9.61710037174721	-4.932384341637011
9.728624535315983	-5.1637010676156585
9.82156133828996	-5.412811387900355
9.98884758364312	-5.697508896797153
10.026022304832711	-5.9288256227758005
